agent_id,condition,run_number,session_number,story_points,has_task_breakdown,quant_estimates,section_headers,response_length,explicit_blocking,progress_tracking,team_coordination,dependency_mention,time_planning
Maat,I,2,1,0,False,0,0,716,False,False,False,False,False
Maat,I,2,1,0,False,0,3,787,True,True,False,False,True
Maat,I,2,1,3,True,0,0,648,False,False,False,False,False
Maat,I,2,1,0,False,1,0,741,False,False,False,False,False
Maat,I,2,1,0,False,0,2,770,False,True,False,False,True
Maat,I,2,1,0,False,0,2,713,False,False,False,False,False
Maat,I,2,1,0,False,1,0,699,False,False,False,False,True
Maat,I,2,1,0,False,0,3,801,True,True,True,False,True
Maat,P,2,1,0,False,0,3,782,False,True,False,False,True
Maat,P,2,1,2,False,0,3,718,False,False,False,False,False
Maat,P,2,1,0,False,3,0,747,False,True,False,False,False
Maat,P,2,1,0,False,0,2,808,False,True,False,False,True
Maat,P,2,1,0,False,0,4,714,False,False,False,False,False
Maat,P,2,1,0,True,0,2,776,False,True,False,False,False
Maat,P,2,1,0,False,0,2,810,False,True,False,False,True
Maat,P,2,1,1,False,0,3,736,False,False,True,False,False
Maat,P,2,1,0,False,0,0,757,False,False,False,False,True
Maat,P,2,1,0,False,0,0,803,False,False,False,False,True
Maat,N,2,1,0,False,0,2,794,False,True,False,False,True
Maat,N,2,1,0,False,0,3,693,False,False,True,False,False
Maat,N,2,1,0,True,1,1,736,False,True,False,False,False
Maat,N,2,1,0,False,0,2,770,False,True,False,False,True
Maat,N,2,1,1,False,0,2,746,False,False,True,False,False
Maat,N,2,1,0,True,1,0,756,False,False,False,False,False
Maat,N,2,1,0,False,1,2,766,False,True,False,False,True
Maat,N,2,1,0,False,0,3,731,False,False,True,False,False
Maat,N,2,1,0,True,0,1,792,False,True,False,False,False
Maat,N,2,1,0,False,0,2,788,False,False,False,True,True
Maat,S,2,1,0,True,1,2,762,False,True,False,False,True
Maat,S,2,1,0,True,0,1,776,False,False,True,False,False
Maat,S,2,1,0,False,0,0,706,False,False,False,False,False
Maat,S,2,1,0,False,0,2,792,False,True,True,False,True
Maat,S,2,1,2,False,0,4,721,False,False,False,False,False
Maat,S,2,1,0,False,0,3,748,False,True,False,False,False
Maat,S,2,1,0,False,1,2,792,False,True,True,False,True
Maat,S,2,1,0,False,0,4,698,False,False,False,False,False
Maat,S,2,1,0,False,0,0,757,False,False,False,False,True
Maat,S,2,1,0,False,0,2,840,False,True,False,False,True
Maat,B,2,1,0,True,0,2,726,False,True,False,False,True
Maat,B,2,1,0,True,0,0,762,False,False,True,False,False
Maat,B,2,1,0,False,0,0,687,False,True,False,False,True
Maat,B,2,1,0,True,1,2,721,False,True,False,False,True
Maat,B,2,1,2,False,0,5,715,False,False,True,False,False
Maat,B,2,1,0,False,1,3,692,False,False,False,False,False
Maat,B,2,1,0,False,0,2,736,False,True,False,False,True
Maat,B,2,1,1,False,0,2,695,False,False,False,False,False
Maat,B,2,1,0,True,0,0,746,False,False,False,False,True
Maat,B,2,1,0,True,1,2,708,False,True,False,False,True
Maat,N,7,1,0,False,0,3,787,True,True,False,False,True
Maat,N,7,1,1,False,0,3,702,False,False,False,False,False
Maat,N,7,1,0,True,0,0,775,False,False,False,False,True
Maat,N,7,1,0,True,0,2,773,False,True,False,False,True
Maat,N,7,1,1,False,0,3,679,False,False,False,False,False
Maat,N,7,1,0,True,2,0,719,False,False,False,False,False
Maat,N,7,1,0,False,0,2,772,False,False,False,False,True
Maat,N,7,1,1,True,0,1,730,False,False,False,False,False
Maat,N,7,1,0,False,1,0,717,False,True,False,False,True
Maat,N,7,1,0,False,0,3,850,True,True,True,False,True
Maat,P,2,1,0,False,0,0,792,False,True,False,False,True
Maat,P,2,1,0,True,0,0,694,False,False,False,False,False
Maat,P,2,1,0,False,0,0,697,False,False,False,False,True
Maat,P,2,1,0,False,0,3,752,False,True,True,False,True
Maat,P,2,1,1,True,0,0,719,False,False,False,False,False
Maat,P,2,1,0,False,1,0,763,False,False,False,False,True
Maat,P,2,1,0,False,0,2,762,False,True,False,False,True
Maat,P,2,1,1,True,0,0,702,False,False,False,False,False
Maat,P,2,1,0,False,0,0,749,False,True,False,False,True
Maat,P,2,1,0,True,0,2,759,False,True,False,False,True
Maat,S,2,1,0,True,0,0,723,False,True,False,False,True
Maat,S,2,1,0,True,0,0,773,False,False,False,False,False
Maat,S,2,1,0,False,0,0,724,False,False,False,False,False
Maat,S,2,1,0,False,1,3,765,False,True,True,False,True
Maat,S,2,1,0,True,0,0,707,False,False,False,False,False
Maat,S,2,1,0,True,0,0,740,False,True,False,False,True
Maat,S,2,1,0,False,0,2,733,False,True,True,False,True
Maat,S,2,1,2,False,0,1,635,False,False,False,False,False
Maat,S,2,1,0,False,0,0,741,False,False,False,False,True
Maat,S,2,1,0,False,0,3,781,False,True,False,False,True
Maat,B,7,1,0,True,0,2,699,False,True,False,False,True
Maat,B,7,1,2,False,0,0,663,False,False,False,False,False
Maat,B,7,1,0,True,4,0,691,False,False,False,False,True
Maat,B,7,1,0,True,1,2,785,False,True,False,False,True
Maat,B,7,1,1,True,0,0,694,False,False,False,False,False
Maat,B,7,1,0,True,0,0,742,False,True,False,False,True
Maat,B,7,1,0,True,0,2,780,False,True,False,False,True
Maat,B,7,1,0,False,0,4,696,False,False,False,False,False
Maat,B,7,1,0,False,1,0,713,False,False,False,False,False
Maat,B,7,1,0,False,0,2,759,False,False,True,False,True
Maat,S,7,1,0,False,0,2,772,False,True,True,False,True
Maat,S,7,1,0,True,0,0,733,False,False,False,False,False
Maat,S,7,1,0,False,0,3,744,False,True,False,False,False
Maat,S,7,1,0,False,0,2,783,False,False,False,False,True
Maat,S,7,1,0,True,0,0,729,False,False,False,False,False
Maat,S,7,1,0,False,1,0,723,False,False,False,False,False
Maat,S,7,1,0,False,0,2,787,False,True,False,False,True
Maat,S,7,1,0,True,0,2,711,False,False,False,False,False
Maat,S,7,1,0,True,0,1,711,False,True,False,False,False
Maat,S,7,1,0,False,0,2,780,False,True,False,False,True
Maat,N,2,1,0,False,0,2,835,False,True,True,False,True
Maat,N,2,1,0,True,0,0,708,False,False,False,False,False
Maat,N,2,1,0,False,0,1,706,False,True,False,False,False
Maat,N,2,1,0,True,0,2,802,False,True,False,False,True
Maat,N,2,1,1,False,0,6,686,False,False,False,False,False
Maat,N,2,1,0,True,0,0,731,False,False,False,False,True
Maat,N,2,1,0,False,0,3,785,False,True,False,False,True
Maat,N,2,1,0,True,0,1,793,False,False,False,False,False
Maat,N,2,1,0,False,0,0,711,False,True,False,False,True
Maat,N,2,1,0,False,0,2,801,False,False,False,False,True
Maat,I,7,1,0,True,0,2,741,False,True,True,False,True
Maat,I,7,1,1,True,0,0,679,False,False,False,False,False
Maat,I,7,1,0,False,0,0,750,False,False,False,False,False
Maat,I,7,1,0,True,1,2,746,False,True,False,False,True
Maat,I,7,1,0,False,0,3,724,False,False,False,False,False
Maat,I,7,1,0,False,0,4,758,False,True,False,False,False
Maat,I,7,1,0,True,0,2,746,False,True,False,False,True
Maat,I,7,1,0,False,0,3,665,False,False,False,False,False
Maat,I,7,1,0,False,0,0,790,False,True,False,False,True
Maat,I,7,1,0,False,0,0,754,False,True,False,False,True
Maat,I,2,1,0,True,0,2,761,False,True,False,False,True
Maat,I,2,1,1,True,0,0,703,False,False,False,False,False
Maat,I,2,1,0,False,1,0,745,False,False,False,False,False
Maat,I,2,1,0,False,0,3,782,False,True,True,False,True
Maat,I,2,1,0,True,0,0,747,False,False,False,True,False
Maat,I,2,1,0,False,0,0,797,False,True,False,False,True
Maat,I,2,1,0,False,0,3,815,False,True,True,False,True
Maat,I,2,1,0,True,0,2,692,False,False,False,False,False
Maat,I,2,1,0,False,0,0,685,False,False,False,False,False
Maat,I,2,1,0,False,0,2,821,False,True,True,False,True
Maat,P,7,1,0,True,0,2,740,False,True,False,False,True
Maat,P,7,1,2,False,0,0,671,False,False,False,False,False
Maat,P,7,1,0,True,1,0,776,False,False,False,False,False
Maat,P,7,1,0,True,0,2,732,False,True,False,False,True
Maat,P,7,1,0,True,0,0,739,False,False,False,False,False
Maat,P,7,1,0,False,4,0,652,False,True,False,False,True
Maat,P,7,1,0,False,0,5,715,False,True,False,False,True
Maat,P,7,1,0,False,0,3,708,False,False,False,False,False
Maat,P,7,1,0,False,1,0,758,False,False,False,False,False
Maat,P,7,1,0,True,1,0,716,False,False,False,False,True
