agent_id,condition,run_number,session_number,story_points,has_task_breakdown,quant_estimates,section_headers,response_length,explicit_blocking,progress_tracking,team_coordination,dependency_mention,time_planning
Seshat,B,1,1,0,False,0,0,788,False,False,False,False,False
Seshat,B,1,1,0,False,0,2,803,False,False,False,False,True
Seshat,B,1,1,1,False,1,6,717,False,False,True,True,False
Seshat,B,1,1,0,True,0,1,840,False,True,False,False,True
Seshat,B,1,1,0,True,0,2,819,False,True,True,False,True
Seshat,B,1,1,0,False,0,4,717,False,False,False,False,False
Seshat,B,1,1,0,True,0,0,705,False,False,False,False,True
Seshat,B,1,1,0,False,0,3,798,True,True,False,False,True
Seshat,S,6,1,0,False,1,2,767,False,True,False,False,True
Seshat,S,6,1,0,True,0,0,789,False,False,False,False,False
Seshat,S,6,1,0,True,0,1,782,False,True,False,False,False
Seshat,S,6,1,0,True,0,2,826,False,True,False,False,True
Seshat,S,6,1,0,True,0,0,733,False,False,True,False,False
Seshat,S,6,1,0,False,0,0,763,False,True,False,False,True
Seshat,S,6,1,0,False,0,3,767,False,True,True,False,True
Seshat,S,6,1,0,True,0,0,730,False,False,False,False,False
Seshat,S,6,1,0,False,0,5,810,False,False,False,False,False
Seshat,S,6,1,0,False,0,0,813,False,True,True,False,True
Seshat,B,6,1,0,True,0,1,810,False,True,False,False,True
Seshat,B,6,1,1,False,0,3,751,False,False,False,False,False
Seshat,B,6,1,0,False,0,0,797,False,True,False,False,True
Seshat,B,6,1,0,True,0,2,759,False,True,False,False,True
Seshat,B,6,1,2,False,0,1,729,False,False,False,False,False
Seshat,B,6,1,0,False,2,0,767,False,False,False,False,True
Seshat,B,6,1,0,True,0,2,773,False,True,False,False,True
Seshat,B,6,1,0,True,2,0,763,False,False,False,False,False
Seshat,B,6,1,0,True,0,0,755,False,True,False,False,False
Seshat,B,6,1,0,True,0,2,769,False,True,False,False,True
Seshat,S,1,1,0,False,0,2,832,False,True,True,False,True
Seshat,S,1,1,1,False,0,3,738,False,False,True,False,False
Seshat,S,1,1,0,False,0,0,735,False,False,False,False,True
Seshat,S,1,1,0,False,0,2,807,False,True,False,False,True
Seshat,S,1,1,0,False,0,3,763,False,False,False,False,False
Seshat,S,1,1,0,False,0,0,793,False,False,False,False,False
Seshat,S,1,1,0,False,0,3,827,False,True,False,False,True
Seshat,S,1,1,3,True,0,1,705,False,False,False,False,False
Seshat,S,1,1,0,False,2,0,714,False,False,False,False,True
Seshat,S,1,1,0,True,0,2,875,False,True,False,False,True
Seshat,I,1,1,0,True,0,2,828,False,True,False,False,True
Seshat,I,1,1,1,False,0,3,680,False,False,False,False,False
Seshat,I,1,1,0,False,0,0,753,False,True,False,False,False
Seshat,I,1,1,0,False,0,2,816,False,True,False,False,True
Seshat,I,1,1,0,False,0,4,794,False,False,True,False,False
Seshat,I,1,1,0,False,0,0,808,False,True,False,False,False
Seshat,I,1,1,0,False,0,2,807,False,True,True,False,True
Seshat,I,1,1,0,True,0,0,699,False,False,False,False,False
Seshat,I,1,1,0,True,0,0,749,False,False,False,False,False
Seshat,I,1,1,0,False,1,2,811,False,True,True,False,True
Seshat,N,1,1,0,True,0,2,791,False,True,True,False,True
Seshat,N,1,1,1,False,0,6,664,False,False,True,False,False
Seshat,N,1,1,0,False,0,0,757,False,True,False,False,False
Seshat,N,1,1,0,False,0,2,799,False,False,False,False,True
Seshat,N,1,1,1,True,0,0,754,False,False,True,False,False
Seshat,N,1,1,0,True,0,1,739,False,True,False,False,False
Seshat,N,1,1,0,True,0,0,747,False,True,False,False,True
Seshat,N,1,1,0,False,0,3,693,False,False,False,False,False
Seshat,N,1,1,0,False,0,0,788,False,True,True,False,False
Seshat,N,1,1,0,False,0,2,715,False,True,False,False,True
Seshat,I,6,1,0,False,0,4,772,False,True,False,False,True
Seshat,I,6,1,0,True,0,0,753,False,False,False,False,False
Seshat,I,6,1,0,False,0,0,762,False,False,False,False,True
Seshat,I,6,1,0,False,0,2,811,False,True,False,False,True
Seshat,I,6,1,1,True,0,0,843,False,False,False,False,False
Seshat,I,6,1,0,False,0,0,743,False,True,False,False,False
Seshat,I,6,1,0,False,0,2,838,False,True,False,False,True
Seshat,I,6,1,1,True,0,0,775,False,False,True,False,False
Seshat,I,6,1,0,True,0,4,765,False,False,True,False,False
Seshat,I,6,1,0,False,0,2,791,False,True,False,False,True
