agent_id,condition,run_number,session_number,story_points,has_task_breakdown,quant_estimates,section_headers,response_length,explicit_blocking,progress_tracking,team_coordination,dependency_mention,time_planning
Ptah,N,4,1,0,False,0,2,840,False,True,True,False,True
Ptah,I,9,1,0,False,0,2,780,False,True,False,True,True
Ptah,I,9,1,0,False,0,3,744,False,False,False,False,False
Ptah,I,9,1,0,False,0,4,753,False,False,False,False,False
Ptah,I,9,1,0,False,0,3,826,False,True,False,False,True
Ptah,I,9,1,2,True,0,0,751,False,False,True,False,False
Ptah,I,9,1,0,True,0,1,753,False,False,False,False,True
Ptah,I,9,1,0,False,0,3,795,False,False,False,False,True
Ptah,I,9,1,0,True,0,0,773,False,False,False,False,False
Ptah,I,9,1,0,True,0,1,811,False,True,False,False,False
Ptah,I,9,1,0,False,0,3,733,False,False,True,False,True
Ptah,P,9,1,0,True,0,2,758,False,True,True,False,True
Ptah,P,9,1,0,False,0,4,726,False,False,True,False,False
Ptah,P,9,1,0,True,2,0,713,False,False,False,False,False
Ptah,P,9,1,0,False,0,2,754,False,True,False,False,True
Ptah,P,9,1,1,True,0,0,763,False,False,False,False,False
Ptah,P,9,1,0,False,0,3,728,False,False,False,False,True
Ptah,P,9,1,0,True,0,2,753,False,True,False,False,True
Ptah,P,9,1,3,False,3,5,695,False,False,False,False,False
Ptah,P,9,1,0,False,0,0,766,False,True,False,False,False
Ptah,P,9,1,0,False,0,3,778,True,True,False,True,True
Ptah,S,9,1,0,False,0,3,776,False,True,False,False,True
Ptah,S,9,1,1,True,0,2,702,False,False,False,False,False
Ptah,S,9,1,0,False,0,3,818,False,True,False,False,True
Ptah,S,9,1,0,False,0,3,793,False,True,True,False,True
Ptah,S,9,1,0,True,0,1,770,False,False,True,False,False
Ptah,S,9,1,0,True,1,1,727,False,True,False,False,False
Ptah,S,9,1,0,False,0,3,806,False,True,False,False,True
Ptah,S,9,1,1,True,0,5,779,False,False,True,False,False
Ptah,S,9,1,0,False,0,4,733,False,False,False,False,False
Ptah,S,9,1,0,False,0,2,795,False,True,False,False,True
Ptah,B,9,1,0,True,0,2,762,False,True,True,False,True
Ptah,B,9,1,0,False,0,3,721,False,False,True,False,False
Ptah,B,9,1,0,True,0,4,757,False,True,False,False,False
Ptah,B,9,1,0,True,0,2,768,False,True,False,False,True
Ptah,B,9,1,2,False,0,1,713,False,False,True,False,False
Ptah,B,9,1,0,False,0,4,729,False,False,False,False,True
Ptah,B,9,1,0,False,0,3,737,True,False,False,False,True
Ptah,B,9,1,1,False,0,7,712,False,False,False,False,False
Ptah,B,9,1,0,False,0,5,757,False,False,False,False,False
Ptah,B,9,1,0,False,0,2,815,False,True,True,False,True
Ptah,P,4,1,0,False,0,3,754,False,True,False,False,True
Ptah,P,4,1,1,True,0,0,663,False,False,True,False,False
Ptah,P,4,1,0,True,0,1,732,False,False,False,False,True
Ptah,P,4,1,0,False,0,2,796,False,False,False,False,True
Ptah,P,4,1,2,True,0,5,661,False,False,True,False,False
Ptah,P,4,1,0,False,0,4,751,False,False,False,False,False
Ptah,P,4,1,0,False,0,3,778,False,True,False,False,True
Ptah,P,4,1,1,False,0,0,762,False,False,False,False,False
Ptah,P,4,1,0,False,1,4,650,False,False,False,False,True
Ptah,P,4,1,0,False,0,2,786,False,True,False,False,True
Ptah,S,4,1,0,False,0,3,781,False,True,True,False,True
Ptah,S,4,1,1,False,0,6,701,False,False,True,False,False
Ptah,S,4,1,0,False,0,2,766,False,False,False,False,True
Ptah,S,4,1,0,False,0,2,841,False,True,False,False,True
Ptah,S,4,1,1,False,0,7,698,False,False,True,False,False
Ptah,S,4,1,0,False,0,4,798,False,False,False,False,True
Ptah,S,4,1,0,False,0,3,766,False,True,False,False,True
Ptah,S,4,1,1,True,0,0,750,False,False,True,False,False
Ptah,S,4,1,0,True,0,2,745,False,True,False,False,False
Ptah,S,4,1,0,False,0,3,779,False,True,False,False,True
Ptah,I,4,1,0,False,0,0,810,False,False,True,False,True
Ptah,I,4,1,1,True,0,0,730,False,False,True,False,False
Ptah,I,4,1,0,False,0,2,770,False,False,False,False,False
Ptah,I,4,1,0,False,0,2,814,False,True,True,False,True
Ptah,I,4,1,0,True,0,3,754,False,False,False,False,False
Ptah,I,4,1,0,False,0,0,569,False,False,False,False,False
Ptah,I,4,1,0,False,0,3,830,False,True,True,False,True
Ptah,I,4,1,0,False,0,2,680,False,False,True,False,False
Ptah,I,4,1,0,True,0,1,771,False,True,False,False,False
Ptah,I,4,1,0,False,0,3,776,False,False,False,False,True
Ptah,N,9,1,0,False,0,0,788,False,True,False,False,True
Ptah,N,9,1,0,True,0,0,766,False,False,True,False,False
Ptah,N,9,1,0,False,0,3,777,False,False,False,False,False
Ptah,N,9,1,0,False,0,3,740,False,True,False,False,True
Ptah,N,9,1,0,True,0,1,731,False,False,False,False,False
Ptah,N,9,1,0,False,0,7,691,False,True,False,False,False
Ptah,N,9,1,0,False,0,3,828,False,True,False,False,True
Ptah,N,9,1,0,True,0,0,720,False,False,True,False,False
Ptah,N,9,1,0,False,0,1,741,False,False,False,False,False
Ptah,N,9,1,0,False,0,2,721,False,True,False,False,True
